cell,port_name,port_direction,description
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_11,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_1,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_13,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_5,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_9,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_2,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_14,output,
ipn5brk2adcfe_ffe_summer_top,th2_clk_out_6,output,
ipn5brk2adcfe_ffe_summer_top,ibias_sum_vref_from_p_50u<15:0>,input,
ipn5brk2adcfe_ffe_summer_top,reg_ctrl_summer5<31:0>,input,
ipn5brk2adcfe_ffe_summer_top,reg_ctrl_summer9<31:0>,input,
ipn5brk2adcfe_ffe_summer_top,reg_ctrl_summer2<31:0>,input,
ipn5brk2adcfe_ffe_summer_top,reg_ctrl_summer13<31:0>,input,
ipn5brk2adcfe_ffe_summer_top,reg_ctrl_summer6<31:0>,input,
ipn5brk2adcfe_ffe_summer_top,reg_ctrl_summer4<31:0>,input,
ipn5brk2ffe_ffe_summer_plus_nsf,description,description,
ipn5brk2ffe_ffe_summer_plus_nsf,cinp,input,
ipn5brk2ffe_ffe_summer_plus_nsf,cinn,input,
ipn5brk2ffe_ffe_summer_plus_nsf,vcc0p65,input,
ipn5brk2ffe_ffe_summer_plus_nsf,i_bias_cmfb,input,
ipn5brk2ffe_ffe_summer_plus_nsf,i_bias_ofc,input,
ipn5brk2ffe_ffe_summer_plus_nsf,voutn,output,
ipn5brk2ffe_ffe_summer_plus_nsf,vssx,input,
ipn5brk2ffe_ffe_summer_plus_nsf,iin_nsf1,input,
ipn5brk2ffe_ffe_summer_plus_nsf,res_cont<7:0>,input,
ipn5brk2ffe_ffe_summer_plus_nsf,voutp,output,
ipn5brk2ffe_ffe_summer_plus_nsf,i_cas_ctrl,input,
ipn5brk2ffe_ffe_summer_plus_nsf,summer_ofc<9:0>,input,
ipn5brk2ffe_ffe_summer_plus_nsf,vdac_ref,input,
ipn5brk2ffe_ffe_summer_plus_nsf,vcc1p5,input,
ipn5brk2ffe_ffe_summer_plus_nsf,th2_clk_in,input,
ipn5brk2ffe_ffe_summer_plus_nsf,th2_clk_out,output,
ipn5brk2ffe_ffe_summer_plus_nsf,summ_dfx_o_p,output,
ipn5brk2ffe_ffe_summer_plus_nsf,summ_dfx_o_n,output,
ipn5brk2ffe_ffe_summer_plus_nsf,summ_dfx_ctrl<7:0>,input,
ipn5brk2ffe_ffe_summer_plus_nsf,i_bias_vref_from_p,input,
ipn5brk2ffe_ffe_summer_plus_nsf,summer_vo_p,output,
ipn5brk2ffe_ffe_summer_plus_nsf,summer_vo_m,output,
ipn5brk2ffe_ffe_summer_plus_nsf,powerg,input,
ipn5brk2ffe_ffe_summer_plus_nsf,vcc0p8,input,
ipn5brk2ffe_ffe_summer_plus_nsf,powerg_buff,output,
ipn5brk2ffe_ffe_summer_plus_nsf,summer_en,input,
ipn5brk2ffe_ffe_summer_plus_nsf,vin_cmfb,input,
ipn5brk2ffe_ffe_summer_plus_nsf,vcc0p9,input,
ipn5brk2ffe_ffe_summer_plus_nsf,summer_cmfb_ofc<4:0>,input,
ipn5brk2ffe_ffe_summer_dfx2,description,description,
ipn5brk2ffe_ffe_summer_dfx2,dfx_ctrl<7:0>,input,
ipn5brk2ffe_ffe_summer_dfx2,vcc0p9,input,
ipn5brk2ffe_ffe_summer_dfx2,vssx,input,
ipn5brk2ffe_ffe_summer_dfx2,dfx_o_p,output,
ipn5brk2ffe_ffe_summer_dfx2,dfx_o_n,output,
ipn5brk2ffe_ffe_summer_dfx2,cmfb_i,input,
ipn5brk2ffe_ffe_summer_dfx2,cmfb_out,input,
ipn5brk2ffe_ffe_summer_dfx2,nsf_o_cm,input,
ipn5brk2ffe_ffe_summer_dfx2,cmfb_ref,input,
ipn5brk2ffe_ffe_summer_dfx2,v_dac_ref,input,
ipn5brk2ffe_ffe_summer_dfx2,summ_o_en_b,output,
ipn5brk2ffe_ffe_summer_dfx2,summ_o_cm,input,
ipn5brk2ffe_ffe_summer_dfx2,v_vas,input,
ipn5brk2ffe_ffe_summer_dfx2,ofc_i,input,
ipn5brk2ffe_ffe_summer_dfx2,dc_int_n,input,
ipn5brk2ffe_ffe_summer_dfx2,dc_int_p,input,
ipn5brk2ffe_ffe_summer_dfx2,v_ofcb_p,input,
ipn5brk2ffe_ffe_summer_dfx2,v_ofcb_n,input,
ipn5brk2ffe_dfx_sw_global_hdcells2,description,description,
ipn5brk2ffe_dfx_sw_global_hdcells2,vout_n,output,
ipn5brk2ffe_dfx_sw_global_hdcells2,vin_p,input,
ipn5brk2ffe_dfx_sw_global_hdcells2,ctrl,input,
ipn5brk2ffe_dfx_sw_global_hdcells2,vcc0p9,input,
ipn5brk2ffe_dfx_sw_global_hdcells2,vssx,input,
ipn5brk2ffe_dfx_sw_global_hdcells2,vout_p,output,
ipn5brk2ffe_dfx_sw_global_hdcells2,vin_n,input,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,description,description,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,en,input,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,vcc_i,input,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,vssx,input,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,sig_out,output,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,en_b,output,
ipn5anashr_dc_sw_svt_6n_half_hdcells2,sig_in,input,
ipn5anashr_dc_svt_6n_pull_vref_hdcells2,description,description,
ipn5anashr_dc_svt_6n_pull_vref_hdcells2,vcc_i,input,
ipn5anashr_dc_svt_6n_pull_vref_hdcells2,vssx,input,
ipn5anashr_dc_svt_6n_pull_vref_hdcells2,vref_inp,input,
ipn5anashr_dc_svt_6n_pull_vref_hdcells2,sig,inputOutput,
ipn5anashr_dc_svt_6n_pull_vref_hdcells2,dcmon_en,input,
ipn5anashr_dc_vref_mid_hdcells2,description,description,
ipn5anashr_dc_vref_mid_hdcells2,vcc_i,input,
ipn5anashr_dc_vref_mid_hdcells2,v_mid,inputOutput,
ipn5anashr_dc_vref_mid_hdcells2,vssx,input,
ipn5brk2ffe_dc_sw_inv_hdcells,description,description,
ipn5brk2ffe_dc_sw_inv_hdcells,vssx,input,
ipn5brk2ffe_dc_sw_inv_hdcells,en,input,
ipn5brk2ffe_dc_sw_inv_hdcells,vcc_i,input,
ipn5brk2ffe_dc_sw_inv_hdcells,en_b,output,
ipn5brk2ffe_dfx_sw_hdcells2,description,description,
ipn5brk2ffe_dfx_sw_hdcells2,vout_n,output,
ipn5brk2ffe_dfx_sw_hdcells2,vin_p,input,
ipn5brk2ffe_dfx_sw_hdcells2,ctrl,input,
ipn5brk2ffe_dfx_sw_hdcells2,vcc0p9,input,
ipn5brk2ffe_dfx_sw_hdcells2,vssx,input,
ipn5brk2ffe_dfx_sw_hdcells2,vout_p,output,
ipn5brk2ffe_dfx_sw_hdcells2,vin_n,input,
ipn5brk2ffe_ffe_nsfx2_wcm,description,description,
ipn5brk2ffe_ffe_nsfx2_wcm,vcca,input,
ipn5brk2ffe_ffe_nsfx2_wcm,vssx,input,
ipn5brk2ffe_ffe_nsfx2_wcm,vout_p,output,
ipn5brk2ffe_ffe_nsfx2_wcm,vout_m,output,
ipn5brk2ffe_ffe_nsfx2_wcm,vin_p,input,
ipn5brk2ffe_ffe_nsfx2_wcm,vin_m,input,
ipn5brk2ffe_ffe_nsfx2_wcm,vb_p,input,
ipn5brk2ffe_ffe_nsfx2_wcm,o_dmon_p,output,
ipn5brk2ffe_ffe_nsfx2_wcm,o_dmon_m,output,
ipn5brk2ffe_ffe_nsfx2_wcm,i_dmon_en,input,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,description,description,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,vssx,input,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,vcca,input,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,vb,input,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,vin,input,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,vout,output,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,o_dmon,output,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2,i_dmon_en,input,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2_cs_mirror,description,description,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2_cs_mirror,vb,inputOutput,
ipn5brk2ffe_ffe_nsf_rev2_lay3_rev2_cs_mirror,vssx,inputOutput,
ipn5brk2ffe_cmfb_wrapper2_hd,description,description,
ipn5brk2ffe_cmfb_wrapper2_hd,vcca,input,
ipn5brk2ffe_cmfb_wrapper2_hd,vssx,input,
ipn5brk2ffe_cmfb_wrapper2_hd,Iin,input,
ipn5brk2ffe_cmfb_wrapper2_hd,vin_m,input,
ipn5brk2ffe_cmfb_wrapper2_hd,vin_p,input,
ipn5brk2ffe_cmfb_wrapper2_hd,vout,output,
ipn5brk2ffe_cmfb_wrapper2_hd,powerg,input,
ipn5brk2ffe_cmfb_lg_hd,description,description,
ipn5brk2ffe_cmfb_lg_hd,vssx,inputOutput,
ipn5brk2ffe_cmfb_lg_hd,vin_p,input,
ipn5brk2ffe_cmfb_lg_hd,vin_m,input,
ipn5brk2ffe_cmfb_lg_hd,powerg_b,input,
ipn5brk2ffe_cmfb_lg_hd,vout,output,
ipn5brk2ffe_cmfb_lg_hd,vcc1p0,inputOutput,
ipn5brk2ffe_cmfb_lg_hd,vbais,input,
ipn5brk2ffe_cmfb_lg_hd,vpbiaas,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell_d,description,description,
ipn5brk2ffe_cmfb_lg_hd_cmcell_d,vg,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell_d,vd,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell_d,vs,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell_d,vb,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcellx2,description,description,
ipn5brk2ffe_cmfb_lg_hd_cmpcellx2,vg,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcellx2,vd,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcellx2,vs,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcellx2,vb,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcell,description,description,
ipn5brk2ffe_cmfb_lg_hd_cmpcell,vg,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcell,vd,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcell,vs,input,
ipn5brk2ffe_cmfb_lg_hd_cmpcell,vb,input,
ipn5brk2ffe_cmfb_lg_hd_gmcell,description,description,
ipn5brk2ffe_cmfb_lg_hd_gmcell,vs,input,
ipn5brk2ffe_cmfb_lg_hd_gmcell,vd,output,
ipn5brk2ffe_cmfb_lg_hd_gmcell,vg,input,
ipn5brk2ffe_cmfb_lg_hd_gmcell,vb,input,
ipn5brk2ffe_cmfb_lg_hd_gmcell,vmid,input,
ipn5brk2ffe_cmfb_lg_hd_cmcellx2,description,description,
ipn5brk2ffe_cmfb_lg_hd_cmcellx2,vg,input,
ipn5brk2ffe_cmfb_lg_hd_cmcellx2,vd,input,
ipn5brk2ffe_cmfb_lg_hd_cmcellx2,vs,input,
ipn5brk2ffe_cmfb_lg_hd_cmcellx2,vb,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell,description,description,
ipn5brk2ffe_cmfb_lg_hd_cmcell,vg,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell,vd,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell,vs,input,
ipn5brk2ffe_cmfb_lg_hd_cmcell,vb,input,
ipn5brk2ffe_powerg_summer_and_hdcells,description,description,
ipn5brk2ffe_powerg_summer_and_hdcells,powerg,input,
ipn5brk2ffe_powerg_summer_and_hdcells,vcc0p9,input,
ipn5brk2ffe_powerg_summer_and_hdcells,vssx,input,
ipn5brk2ffe_powerg_summer_and_hdcells,power_gb,output,
ipn5brk2ffe_powerg_summer_and_hdcells,power_g,output,
ipn5brk2ffe_powerg_summer_and_hdcells,powerg_buff,output,
ipn5brk2ffe_powerg_summer_and_hdcells,summer_en,input,
ipn5brk2ffe_clogic_route_single_summer,description,description,
ipn5brk2ffe_clogic_route_single_summer,clk_out,output,
ipn5brk2ffe_clogic_route_single_summer,vssx,input,
ipn5brk2ffe_clogic_route_single_summer,clk_in,input,
ipn5brk2ffe_clogic_route_single_summer,vcc0p8,input,
ipn5flctc2adcclkgen_th2_clk_drv_v2,description,description,
ipn5flctc2adcclkgen_th2_clk_drv_v2,i,input,
ipn5flctc2adcclkgen_th2_clk_drv_v2,vcc,input,
ipn5flctc2adcclkgen_th2_clk_drv_v2,vss,input,
ipn5flctc2adcclkgen_th2_clk_drv_v2,o,output,
ipn5brk2adcfe_clogic_route_single_wire_only,description,description,
ipn5brk2adcfe_clogic_route_single_wire_only,clk_in,input,
ipn5brk2adcfe_clogic_route_single_wire_only,clk_out,output,
ipn5brk2adcfe_clogic_route_single_wire_only,vshield,input,
ipn5brk2ffe_ofc_plus_g2t7,description,description,
ipn5brk2ffe_ofc_plus_g2t7,gry<6:0>,input,
ipn5brk2ffe_ofc_plus_g2t7,o_i_2,output,
ipn5brk2ffe_ofc_plus_g2t7,iref,input,
ipn5brk2ffe_ofc_plus_g2t7,vssx,input,
ipn5brk2ffe_ofc_plus_g2t7,o_i_1,output,
ipn5brk2ffe_ofc_plus_g2t7,vbo1,output,
ipn5brk2ffe_ofc_plus_g2t7,vbo2,output,
ipn5brk2ffe_ofc_plus_g2t7,o_vsense_iin1,output,
ipn5brk2ffe_ofc_plus_g2t7,o_vsense_iin2,output,
ipn5brk2ffe_ofc_plus_g2t7,vcc0p9,input,
ipn5brk2ffe_ofc_g2t3_hdcells,description,description,
ipn5brk2ffe_ofc_g2t3_hdcells,thrm<6:0>,output,
ipn5brk2ffe_ofc_g2t3_hdcells,gry<2:0>,input,
ipn5brk2ffe_ofc_g2t3_hdcells,thrmx<6:0>,output,
ipn5brk2ffe_ofc_g2t3_hdcells,vcca,input,
ipn5brk2ffe_ofc_g2t3_hdcells,vssx,input,
ipn5brk2ffe_ofc_g2t3_hdcells,vss0p65,input,
ipn5brk2ffe_ofc_NR2_1,description,description,
ipn5brk2ffe_ofc_NR2_1,VDD,inputOutput,
ipn5brk2ffe_ofc_NR2_1,VSS,inputOutput,
ipn5brk2ffe_ofc_NR2_1,VBP,inputOutput,
ipn5brk2ffe_ofc_NR2_1,VBN,inputOutput,
ipn5brk2ffe_ofc_NR2_1,A2,input,
ipn5brk2ffe_ofc_NR2_1,A1,input,
ipn5brk2ffe_ofc_NR2_1,X,output,
ipn5brk2ffe_ofc_INV_1,description,description,
ipn5brk2ffe_ofc_INV_1,VDD,inputOutput,
ipn5brk2ffe_ofc_INV_1,VSS,inputOutput,
ipn5brk2ffe_ofc_INV_1,VBP,inputOutput,
ipn5brk2ffe_ofc_INV_1,VBN,inputOutput,
ipn5brk2ffe_ofc_INV_1,A,input,
ipn5brk2ffe_ofc_INV_1,X,output,
ipn5brk2ffe_ofc_NR3_1,description,description,
ipn5brk2ffe_ofc_NR3_1,VDD,inputOutput,
ipn5brk2ffe_ofc_NR3_1,VSS,inputOutput,
ipn5brk2ffe_ofc_NR3_1,VBP,inputOutput,
ipn5brk2ffe_ofc_NR3_1,VBN,inputOutput,
ipn5brk2ffe_ofc_NR3_1,A3,input,
ipn5brk2ffe_ofc_NR3_1,A2,input,
ipn5brk2ffe_ofc_NR3_1,A1,input,
ipn5brk2ffe_ofc_NR3_1,X,output,
ipn5brk2ffe_ofc_AOI21_2,description,description,
ipn5brk2ffe_ofc_AOI21_2,VDD,inputOutput,
ipn5brk2ffe_ofc_AOI21_2,VSS,inputOutput,
ipn5brk2ffe_ofc_AOI21_2,VBP,inputOutput,
ipn5brk2ffe_ofc_AOI21_2,VBN,inputOutput,
ipn5brk2ffe_ofc_AOI21_2,B,input,
ipn5brk2ffe_ofc_AOI21_2,A2,input,
ipn5brk2ffe_ofc_AOI21_2,A1,input,
ipn5brk2ffe_ofc_AOI21_2,X,output,
ipn5brk2ffe_ofc_ND2_1,description,description,
ipn5brk2ffe_ofc_ND2_1,VDD,inputOutput,
ipn5brk2ffe_ofc_ND2_1,VSS,inputOutput,
ipn5brk2ffe_ofc_ND2_1,VBP,inputOutput,
ipn5brk2ffe_ofc_ND2_1,VBN,inputOutput,
ipn5brk2ffe_ofc_ND2_1,A2,input,
ipn5brk2ffe_ofc_ND2_1,A1,input,
ipn5brk2ffe_ofc_ND2_1,X,output,
ipn5brk2ffe_ofc_ND3_1,description,description,
ipn5brk2ffe_ofc_ND3_1,VDD,inputOutput,
ipn5brk2ffe_ofc_ND3_1,VSS,inputOutput,
ipn5brk2ffe_ofc_ND3_1,VBP,inputOutput,
ipn5brk2ffe_ofc_ND3_1,VBN,inputOutput,
ipn5brk2ffe_ofc_ND3_1,A3,input,
ipn5brk2ffe_ofc_ND3_1,A2,input,
ipn5brk2ffe_ofc_ND3_1,A1,input,
ipn5brk2ffe_ofc_ND3_1,X,output,
ipn5brk2ffe_ofc_OAI21_2,description,description,
ipn5brk2ffe_ofc_OAI21_2,VDD,inputOutput,
ipn5brk2ffe_ofc_OAI21_2,VSS,inputOutput,
ipn5brk2ffe_ofc_OAI21_2,VBP,inputOutput,
ipn5brk2ffe_ofc_OAI21_2,VBN,inputOutput,
ipn5brk2ffe_ofc_OAI21_2,B,input,
ipn5brk2ffe_ofc_OAI21_2,A2,input,
ipn5brk2ffe_ofc_OAI21_2,A1,input,
ipn5brk2ffe_ofc_OAI21_2,X,output,
ipn5brk2ffe_offset_base_cm_master_and_casc_HD,description,description,
ipn5brk2ffe_offset_base_cm_master_and_casc_HD,Iref,input,
ipn5brk2ffe_offset_base_cm_master_and_casc_HD,vcca,input,
ipn5brk2ffe_offset_base_cm_master_and_casc_HD,vbo1,output,
ipn5brk2ffe_offset_base_cm_master_and_casc_HD,vbo2,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,description,description,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,a,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,b,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,vssx,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,vcc0p9,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,vg,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,I1,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,I2,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper2_HD,c<14:0>,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,description,description,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,vssx,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,I1,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,I2,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,vcca,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,vg,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,a,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,b,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_HD,c,input,
ipn5brk2ffe_offset_base_cell_p_HD,description,description,
ipn5brk2ffe_offset_base_cell_p_HD,vg,input,
ipn5brk2ffe_offset_base_cell_p_HD,I1,output,
ipn5brk2ffe_offset_base_cell_p_HD,I2,output,
ipn5brk2ffe_offset_base_cell_p_HD,V1,input,
ipn5brk2ffe_offset_base_cell_p_HD,V2,input,
ipn5brk2ffe_offset_base_cell_p_HD,vcca,input,
ipn5brk2ffe_g2t5_lvl2_ofc,description,description,
ipn5brk2ffe_g2t5_lvl2_ofc,a,input,
ipn5brk2ffe_g2t5_lvl2_ofc,b,input,
ipn5brk2ffe_g2t5_lvl2_ofc,vssx,input,
ipn5brk2ffe_g2t5_lvl2_ofc,y,output,
ipn5brk2ffe_g2t5_lvl2_ofc,vcca,input,
ipn5brk2ffe_g2t5_lvl2_ofc,c,input,
ipn5brk2ffe_g2t5_lvl2_ofc,yx,output,
ipn5brk2ffe_odac_INV_1_ofc,description,description,
ipn5brk2ffe_odac_INV_1_ofc,VDD,inputOutput,
ipn5brk2ffe_odac_INV_1_ofc,VSS,inputOutput,
ipn5brk2ffe_odac_INV_1_ofc,VBP,inputOutput,
ipn5brk2ffe_odac_INV_1_ofc,VBN,inputOutput,
ipn5brk2ffe_odac_INV_1_ofc,A,input,
ipn5brk2ffe_odac_INV_1_ofc,X,output,
ipn5brk2ffe_odac_OAI21_2_ofc,description,description,
ipn5brk2ffe_odac_OAI21_2_ofc,VDD,inputOutput,
ipn5brk2ffe_odac_OAI21_2_ofc,VSS,inputOutput,
ipn5brk2ffe_odac_OAI21_2_ofc,VBP,inputOutput,
ipn5brk2ffe_odac_OAI21_2_ofc,VBN,inputOutput,
ipn5brk2ffe_odac_OAI21_2_ofc,B,input,
ipn5brk2ffe_odac_OAI21_2_ofc,A2,input,
ipn5brk2ffe_odac_OAI21_2_ofc,A1,input,
ipn5brk2ffe_odac_OAI21_2_ofc,X,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,description,description,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,vssx,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,I1,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,I2,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,vcca,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,vg,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,a,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,b,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_flipped_HD,c,input,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,description,description,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,vg,input,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,I1,output,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,I2,output,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,V1,input,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,V2,input,
ipn5brk2ffe_offset_base_cell_p_flipped_HD,vcca,input,
ipn5brk2ffe_offset_out_cm_HD,description,description,
ipn5brk2ffe_offset_out_cm_HD,I1in,input,
ipn5brk2ffe_offset_out_cm_HD,I2in,input,
ipn5brk2ffe_offset_out_cm_HD,I1out,output,
ipn5brk2ffe_offset_out_cm_HD,I2out,output,
ipn5brk2ffe_offset_out_cm_HD,vssx,input,
ipn5brk2ffe_offset_out_cm_HD_cmbase,description,description,
ipn5brk2ffe_offset_out_cm_HD_cmbase,vssx,input,
ipn5brk2ffe_offset_out_cm_HD_cmbase,vd,input,
ipn5brk2ffe_offset_out_cm_HD_cmbase,vg,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,description,description,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,a,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,b,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,c<15:0>,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,vssx,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,vcc0p9,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,vg,input,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,I1,output,
ipn5brk2ffe_offset_base_cell_p_wdecoder_wrapper_HD,I2,output,
ipn5brk2ffe_ofc_g2t4_hdcells,description,description,
ipn5brk2ffe_ofc_g2t4_hdcells,thrmx<14:0>,output,
ipn5brk2ffe_ofc_g2t4_hdcells,vcc1p5,input,
ipn5brk2ffe_ofc_g2t4_hdcells,vss0p5,input,
ipn5brk2ffe_ofc_g2t4_hdcells,gry<3:0>,input,
ipn5brk2ffe_ofc_g2t4_hdcells,vssx,input,
ipn5brk2ffe_ofc_g2t4_hdcells,thrm<14:0>,output,
ipn5brk2ffe_summer_ptype_res_rev3b,description,description,
ipn5brk2ffe_summer_ptype_res_rev3b,Iin_p,input,
ipn5brk2ffe_summer_ptype_res_rev3b,vcca,input,
ipn5brk2ffe_summer_ptype_res_rev3b,vo_cm,output,
ipn5brk2ffe_summer_ptype_res_rev3b,vo_m,output,
ipn5brk2ffe_summer_ptype_res_rev3b,vb_cas,input,
ipn5brk2ffe_summer_ptype_res_rev3b,o_vcas,output,
ipn5brk2ffe_summer_ptype_res_rev3b,vo_p,output,
ipn5brk2ffe_summer_ptype_res_rev3b,vssx,input,
ipn5brk2ffe_summer_ptype_res_rev3b,Iin_m,input,
ipn5brk2ffe_summer_ptype_res_rev3b,vb_n,input,
ipn5brk2ffe_summer_ptype_res_rev3b,vo_dmon_m,output,
ipn5brk2ffe_summer_ptype_res_rev3b,vo_dmon_p,output,
ipn5brk2ffe_summer_ptype_res_rev3b,i_iofc_p,input,
ipn5brk2ffe_summer_ptype_res_rev3b,i_iofc_m,input,
ipn5brk2ffe_summer_ptype_res_rev3b,i_vbofc_p,input,
ipn5brk2ffe_summer_ptype_res_rev3b,i_vbofc_m,input,
ipn5brk2ffe_summer_ptype_res_rev3b,i_dmon_en_b,input,
ipn5brk2ffe_summer_ptype_res_rev3b,i_dmon_en,input,
ipn5brk2ffe_summer_ptype_res_rev3b,powerg,input,
ipn5brk2ffe_summer_ptype_res_rev3b,i_dac_vref,input,
ipn5brk2ffe_summer_ptype_res_rev3b,o_dac_dmon,output,
ipn5brk2ffe_summer_ptype_res_rev3b,res_cont<7:0>,input,
ipn5brk2ffe_summer_ptype_res_rev3b,vcc1p5,input,
ipn5brk2ffe_summer_resistor_top,description,description,
ipn5brk2ffe_summer_resistor_top,res_cont<7:0>,input,
ipn5brk2ffe_summer_resistor_top,i_vref,input,
ipn5brk2ffe_summer_resistor_top,powerg,input,
ipn5brk2ffe_summer_resistor_top,vcc1p5,input,
ipn5brk2ffe_summer_resistor_top,inp,input,
ipn5brk2ffe_summer_resistor_top,inn,input,
ipn5brk2ffe_summer_resistor_top,vcca,input,
ipn5brk2ffe_summer_resistor_top,vo_cm,output,
ipn5brk2ffe_summer_resistor_top,dcmon_out,output,
ipn5brk2ffe_summer_resistor_top,vssx,input,
ipn5brk2ffe_res_p_analog6d_p51,description,description,
ipn5brk2ffe_res_p_analog6d_p51,vctrl5,input,
ipn5brk2ffe_res_p_analog6d_p51,vcca,input,
ipn5brk2ffe_res_p_analog6d_p51,vssx,input,
ipn5brk2ffe_res_p_analog6d_p51,vcm,output,
ipn5brk2ffe_res_p_analog6d_p51,vctrl2,input,
ipn5brk2ffe_res_p_analog6d_p51,vctrl3,input,
ipn5brk2ffe_res_p_analog6d_p51,vctrl4,input,
ipn5brk2ffe_res_p_analog6d_p51,vctrl0b,input,
ipn5brk2ffe_res_p_analog6d_p51,vctrl0a,input,
ipn5brk2ffe_res_p_analog6d_p51,vctrl6,input,
ipn5brk2ffe_res_p_analog6d_p51,v1,input,
ipn5brk2ffe_res_p_analog6d_p51,v2,input,
ipn5brk2ffe_res_p_analog6_vref6_rev3_grey3,description,description,
ipn5brk2ffe_res_p_analog6_vref6_rev3_grey3,vcca,input,
